customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
5227-JSCFE,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,0
0848-ZGQIJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
3621-CHYVB,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0
8042-RNLKO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1792-UXAFY,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,1
5372-FBKBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0420-TXVSG,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,0
6217-TOWGS,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,0
0515-YPMCW,Yes,No,Fiber optic,No,No,No,No,No,No,1
0378-XSZPU,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1
1045-LTCYT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1544-JJMYL,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,0
4636-JGAAI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0
6874-SGLHU,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
5951-AOFIH,Yes,No,DSL,No,Yes,Yes,No,Yes,No,0
4729-XKASR,No,No phone service,DSL,No,No,No,No,No,No,1
3059-NGMXB,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,0
8652-YHIYU,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,0
5278-PNYOX,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
5449-FIBXJ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
3486-HOOGQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0
5061-PBXFW,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0
8630-FJLIB,Yes,No,Fiber optic,No,No,No,No,No,No,0
3891-NLXJB,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,0
4749-OJKQU,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
0577-WHMEV,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0
5453-AXEPF,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
3639-XJHKQ,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0
3716-LRGXK,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
2263-SFSQZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9950-MTGYX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3397-AVTKU,Yes,No,DSL,No,Yes,No,No,No,Yes,0
4825-FUREZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9837-BMCLM,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
2672-OJQZP,Yes,No,DSL,No,No,No,No,No,No,0
0137-UDEUO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3134-DSHVC,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,0
6161-UUUTA,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
7821-DPRQE,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0
6543-XRMYR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
2001-EWBQU,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
4925-LMHOK,Yes,Yes,DSL,No,Yes,No,Yes,No,No,1
1608-GMEWB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
6695-AMZUF,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
1455-UGQVH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
8410-BGQXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8280-MQRQN,Yes,No,DSL,No,No,Yes,No,No,No,1
1619-YWUBB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7611-YKYTC,Yes,No,Fiber optic,Yes,No,No,No,No,No,0
2037-SGXHH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1
3178-FESZO,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
0365-GXEZS,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,0
0082-OQIQY,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,0
6087-MVHJH,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1
4603-JANFB,Yes,No,Fiber optic,No,No,No,No,No,No,1
3018-TFTSU,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,1
3606-SBKRY,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0
4806-KEXQR,Yes,No,Fiber optic,No,No,No,No,No,Yes,1
0667-NSRGI,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,0
7083-YNSKY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6893-ODYYE,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,0
8242-JSVBO,Yes,No,DSL,No,No,No,No,No,No,0
2479-BRAMR,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,1
9541-ZPSEA,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,0
2665-NPTGL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
1139-WUOAH,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0
4693-VWVBO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7434-SHXLS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6937-GCDGQ,Yes,No,DSL,Yes,No,No,No,No,No,0
0988-JRWWP,Yes,No,DSL,No,No,No,No,Yes,No,0
5075-JSDKI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7908-QCBCA,Yes,No,Fiber optic,No,No,No,No,No,No,1
8644-XYTSV,No,No phone service,DSL,Yes,No,No,No,Yes,No,0
6711-FLDFB,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
3873-WOSBC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7465-ZZRVX,Yes,No,Fiber optic,No,No,No,No,No,No,0
7975-JMZNT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7251-XFOIL,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0
4116-IQRFR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3714-JTVOV,Yes,No,Fiber optic,Yes,No,No,No,No,No,1
8259-DZLIZ,Yes,Yes,DSL,No,Yes,No,No,No,No,0
0442-ZXKVS,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
7853-WNZSY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3120-FAZKD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8606-OEGQZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0225-ZORZP,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,0
4702-IOQDC,Yes,No,Fiber optic,No,No,No,No,No,No,1
9489-JMTTN,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
0575-CUQOV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
0967-BMLBD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6178-KFNHS,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,1
2830-LEWOA,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
5006-MXVRN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1264-BYWMS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
9658-WYUFB,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,1
8327-WKMIE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6917-FIJHC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5329-KRDTM,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,0
7797-EJMDP,Yes,No,DSL,Yes,No,No,Yes,No,Yes,0
3530-VWVGU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2013-SGDXK,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,1
6368-NWMCE,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,0
3633-CDBUW,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0
0707-HOVVN,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,0
8580-QVLOC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1
3956-MGXOG,Yes,No,Fiber optic,No,No,No,No,No,Yes,0
9274-UARKJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,0
4077-HWUYD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
2012-NWRPA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
8808-ELEHO,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1
0103-CSITQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
3506-LCJDC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8671-KKKOS,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,0
7305-ZWMAJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9518-XXBXE,Yes,No,Fiber optic,Yes,No,No,No,No,No,0
3934-HXCFZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1
6578-KRMAW,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,0
4860-IJUDE,Yes,No,Fiber optic,Yes,No,No,No,No,No,0
7666-WKRON,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,1
9688-YGXVR,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,0
0423-UDIJQ,Yes,No,DSL,No,No,No,Yes,No,No,0
1945-XISKS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4910-AQFFX,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1
2154-KVJFF,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
5360-LJCNJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
2607-FBDFF,Yes,No,DSL,No,No,No,Yes,No,No,0
9647-ERGBE,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
3428-XZMAZ,Yes,No,Fiber optic,No,No,No,No,No,No,1
1100-DDVRV,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,0
0378-TOVMS,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,1
4355-HBJHH,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,1
6728-WYQBC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9058-CBREO,Yes,Yes,DSL,No,No,No,No,No,No,1
9029-FEGVJ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0
7216-KAOID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0318-QUUOB,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
6145-NNPNO,Yes,No,DSL,No,No,No,No,No,No,0
5520-FVEWJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1
5339-TJFEK,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,0
5572-ZDXHY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,1
2074-GUHPQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,0
4625-XMOYM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5827-MWCZK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,0
1385-TQOZW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5914-XRFQB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
4329-YPDDQ,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
4804-NCPET,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3750-CKVKH,Yes,No,Fiber optic,No,No,No,No,No,No,1
5944-UGLLK,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0
8063-GBATB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
7787-BNTZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2252-ISRNH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0
9415-TPKRV,Yes,Yes,DSL,No,Yes,No,No,No,No,0
5322-TEUJK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
4547-KQRTM,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
4877-EVATK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1866-DIOQZ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
8375-KVTHK,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
2697-NQBPF,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
3709-OIJEA,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,0
7639-SUPCW,Yes,No,DSL,Yes,No,No,No,No,No,1
1386-ZIKUV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0599-XNYDO,Yes,No,Fiber optic,No,No,No,No,No,No,0
6377-WHAOX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
6855-VLGOS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8999-XXGNS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
8746-OQQRW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3181-MIZBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0471-ARVMX,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
7766-CLTIC,Yes,No,DSL,No,No,No,Yes,No,Yes,0
5650-YLIBA,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
0825-CPPQH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9084-OAYKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6122-LJADA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
2400-XIWIO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7524-VRLPL,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,0
1069-XAIEM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
7569-NMZYQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
5201-USSQZ,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,0
2105-PHWON,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,0
1494-EJZDW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4884-TVUQF,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,0
8003-EWNDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1897-RCFUM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9256-JTBNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4658-HCOHW,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1
2211-RMNHO,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0
2432-TFSMK,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0
3440-JPSCL,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
4929-ROART,Yes,Yes,DSL,Yes,No,No,No,No,No,0
1834-ABKHQ,Yes,No,DSL,No,No,Yes,No,No,No,0
1741-WTPON,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
3932-IJWDZ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
1240-HCBOH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3594-KADLU,No,No phone service,DSL,Yes,No,No,Yes,No,No,0
8065-BVEPF,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
3796-ENZGF,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,0
1734-ZMNTZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2853-CWQFQ,Yes,No,DSL,No,No,No,Yes,No,Yes,0
0813-TAXXS,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,0
2519-TWKFS,Yes,Yes,DSL,No,No,No,Yes,No,No,0
2889-FPWRM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1
0626-QXNGV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6723-CEGQI,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,0
6987-XQSJT,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
4732-RRJZC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9499-XPZXM,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0
4338-EYCER,Yes,No,DSL,No,No,No,No,Yes,No,0
3007-FDPEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6350-XFYGW,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
4290-BSXUX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1
8513-OLYGY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
0311-QYWSS,Yes,No,DSL,Yes,No,No,No,No,No,0
8705-DWKTI,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0
8755-IWJHN,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0
0325-XBFAC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1
4480-QQRHC,Yes,No,Fiber optic,No,No,Yes,No,No,No,0
0929-PECLO,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0
3680-CTHUH,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
1202-KKGFU,Yes,No,DSL,Yes,No,No,Yes,No,No,0
6112-KTHFQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1852-XEMDW,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,0
2462-XIIJB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,1
4760-XOHVN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1820-DJFPH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9426-SXNHE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9068-FHQHD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1269-FOYWN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9470-YFUYI,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,0
7817-BOQPW,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
7402-EYFXX,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
1853-UDXBW,Yes,No,Fiber optic,No,No,No,No,No,No,1
9895-VFOXH,No,No phone service,DSL,No,No,No,No,No,No,0
5458-CQJTA,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,1
1230-QAJDW,Yes,Yes,DSL,No,No,No,Yes,Yes,No,0
5701-ZIKJE,Yes,No,DSL,No,No,No,Yes,No,No,0
5219-YIPTK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
5032-MIYKT,Yes,No,Fiber optic,No,No,No,No,No,No,0
7396-VJUZB,Yes,No,DSL,No,No,No,No,No,No,0
9717-QEBGU,Yes,No,Fiber optic,No,No,No,No,No,No,0
5172-RKOCB,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0
6509-TSGWN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3540-RZJYU,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,1
3178-CIFOT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2091-MJTFX,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,1
4530-NDRKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5985-TBABQ,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,0
9800-ONTFE,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
6743-HHQPF,No,No phone service,DSL,No,No,No,No,No,No,0
8455-HIRAQ,Yes,No,DSL,No,No,No,No,No,No,0
6616-AALSR,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
0883-EIBTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9415-ZNBSX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
4018-KJYUY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0722-TROQR,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
7571-YXDAD,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
3884-UEBXB,No,No phone service,DSL,Yes,Yes,No,No,No,No,0
8780-RSYYU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5537-UXXVS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1791-PQHBB,Yes,No,DSL,Yes,No,No,No,No,Yes,0
8701-DGLVH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8741-LQOBK,No,No phone service,DSL,Yes,Yes,No,No,No,No,0
3393-FMZPV,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
8082-GHXOP,Yes,No,DSL,No,No,No,No,No,No,0
6402-ZFPPI,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1
0980-FEXWF,Yes,No,DSL,No,No,Yes,No,No,No,0
7486-KSRVI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1
3011-WQKSZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8443-WVPSS,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,1
3006-XIMLN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
8218-FFJDS,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,0
1986-PHGZF,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0
9965-YOKZB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
0504-HHAPI,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1
9360-OMDZZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
6305-YLBMM,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1
0345-XMMUG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
8024-XNAFQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0
3647-GMGDH,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1
2988-GBIVW,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,0
2832-SCUCO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7036-ZZKBD,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0
3791-LGQCY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
0265-PSUAE,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
0463-TXOAK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0594-UFTUL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9509-MPYOD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9128-CPXKI,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
0129-KPTWJ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
8166-ZZTFS,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1
5855-EIBDE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0
5365-LLFYV,Yes,No,DSL,No,No,No,No,No,No,0
